,USER STORY NAME,USER STORY DESCRIPTION INCL. EXPECTED OUTCOME ,BUSINESS PRIORITY,USER STORY TYPE ,"USER ACCEPTANCE CRITERIA (UAT)

",ESTIMATES,OWNER,SPRINT7,TARGET DATE,DEMO STATUS,SUMMARY of QUALITY ASSURANCE / UAT TESTING ,Business Owner / Requestor,Test Scenario #2,Test Scenario #3,Business Value Type,Business Value Description,COMMENT,Demo Order,DEPLOYMENT,"MONITORING AND FEEDBACK

","Sponsor (KASHA, EJAF, ROCHE, KASHA, RMS, AMEX, DELL)","Value Stream (AI Services, IoT Services, Data Servcies, Core Services, Support & Architecure)"
144,B2B SaaS Map - Add Comparative pricing levels by district on Sanofi Dashboard,"As a developer, I want to add on Sanofi Dashboard a table displaying the difference in pricing of each SKU for Sanofi per district, with granularity that where darkest is highest cost and lightest is lowest cost. Comparative Pricing Data for Sanofi (Sept-Oct 2024)",HIGH,ENABLER,WALTHROUGH DATA,4,Pamphile,CW 46,,ACCEPTED,"Did not meet all acceptance criteria
""Table not added on production """,, PASSED,,,,https://docs.google.com/spreadsheets/d/1_WQ2QPKSnWWeyldkCYHxcI7Q1qULRUxJLH92Q3Tcs68/edit?gid=0#gid=0,,,,,
145,B2B SaaS Map - Customer delivery locations on map,"As an operations manager, I want to display on the map the GPS locations of order deliveries. I will work on the mock up and share with the developer",HIGH,FEATURE,WALTHROUGH,4,Jambu,CW 31,,ACCEPTED,,,,,,,output,,,,,
146,B2B SaaS  - Multi Tenant - Enhancing Architecture Runway  - Review Iteration #2,"As a Product Owner/Solution Architect, I need to update our architectural runway documentation based on inputs from the Engineering Team, particularly focusing on how multi-tenant requirements have been implemented. This will involve shaping specific questions for the Engineering Team (Sharif)  to provide detailed textual and visual representations of our current multi-tenant architecture. These updates will be essential for refining our architectural documentation and will help in clearly defining project priorities, timelines, and resource requirements.",HIGH,ENABLER,Requirements Documented,4,Marco,CW 30,,ACCEPTED,,,,,,,"BASELINE (25th July) ==> CW 30: See E2E Transformation Plan
https://docs.google.com/document/d/1WKe8xk-WrZzq-hgiR5Qg6xI-amq_jgYz/edit?usp=drive_link&ouid=114137374956136443210&rtpof=true&sd=true",,,,,
147,B2B SaaS Demo Instance Competitive products,"As an operations manager, I want to put a table together to display on the CureCo Demo Dashboard 2 competitive products for each of the 3 CureCo skus showing name, manufacturer, price to consumer, price to pharmacy, and category placement ",HIGH,ENABLER,"WALTHROUGH DATA
- A data table with atleast 2 competitive products for each CureCo SKUs, Priotize Sanofi. (Columns of the table to include :CureCo SKUs Name, Competitive  SKUs, Manufacturer, price to consumer, price to pharmacy, and SKU category) ",8,Clemence,CW 34,,ACCEPTED,,,,,,,https://docs.google.com/spreadsheets/d/10vOQhT_R1OH2TD_uzyB-PVf7o2iwbv1W5UaUK8I72uM/edit?gid=827807483#gid=827807483,,,,,
148,B2B SaaS  - Core Capabilities for Monetizing Digital Service Offerings  - Iteration #1,"As a Product Owner, I aim to utilize insights from documentation provided by the CEO, Joanna, to craft a monetizable digital service offering specifically designed for customers in Rwanda, Uganda, Tanzania, DRC, and Kenya. I will document these insights and potential digital services to identify opportunities that can be developed into compelling offerings.  The core capabilities baselined should help to shape the user stories.",HIGH,ENABLER,Capabilities Documented,8,Marco,CW 30,,ACCEPTED,,,,,,,"BASELINE (25th July):https://docs.google.com/document/d/1vcgZy611y4P-TykS3nY96_rvfEq3ndd8LN3IiBANysw/edit?usp=sharing
Key questions: Do these capabilities address high-level your business needs and goals? 
Do you see any major SaaS or Digital capabilities missing (at this stage)? 
Who would be best to turn the ideation of capabilities into specific solution / implementation requirements ? Thx Marco
",,,,,
149,B2B SaaS  - Evaluating Data Science Student Internship Candidates ,"As a Data Science Lead, I need to thoroughly review the internship applications received to shortlist two candidates for informal interviews. Additionally, I must assess the contractual constraints and opportunities associated with hiring an international student, specifically one working from Germany, to ensure compliance and feasibility.",HIGH,ENABLER,Two shortlisted candidates. Contract opportunities assessed,4,Marco,CW 30,,ACCEPTED,,,,,,,"BASELINE (25th July). Two shortlisted candidates identified & interviewed, ML exercise baselined, communciation to students and start exercise happening in CW 31 ",,,,,
150,CHRONIC CARE APP - HIV Product Sub Categories in Ms Dynamics,"As an Operations Manager,  I want to work with the business owner to decide on adding HIV products in Dynamics and the CHRONIC CARE APP. I also want to  have HIV/AIDS  Products Subscategories confirmed added in Ms  Dynamics. Format data and upload data to MS Dynamics ",HIGH,ENABLER,DATA UPLOADED,4,Clemence,CW 30,,ACCEPTED,,,,,,,https://docs.google.com/spreadsheets/d/1RseZlkqtIx4FZQqYyBO4PbUn7NSRCU0pL7JBR-2Tbpk/edit?gid=1082201799#gid=1082201799,,,,,
151,NCD PHARMACY/CONSUMER APP- loyalty programs (pilot & mock-ups),"As an Operations Manager, I want to add work with business owners and documentoyalty program and points logic that will be added in the CHRONIC CARE APP.",HIGH,ENABLER,"Loyalty Program Document including Mock-Ups for Pilot Accepted
",8,Clemence,CW 30,,ACCEPTED,,,,,,,https://docs.google.com/document/d/1B9TcTNG5T8u_H2N7hgMHmCiGbHVvwxJvUAEx_NDdn8A/edit,,,,,
152,CHRONIC CARE APP -  Assign and onbaord Product Owner to CHRONIC CARE APP ,"As a future Product Owner, I need to be effectively onboarded and transitioned into my new role overseeing the CHRONIC CARE APP, taking over responsibilities from Joanna and transitioning them to myself, Clemence.",HIGH,ENABLER,,2,Clemence,CW 29,,ACCEPTED,,,,,,,https://docs.google.com/spreadsheets/d/1ZTdKbrSGNcyP5HJuYuOly-28lZMJkTimtYQAsqszmRI/edit?gid=0#gid=0,,,,,
153,B2B SaaS  - Onboarding of B2B SaaS Product Owner - Assess other competitor dashbaord / data,"As a future Product Owner, I need to assess the competitive landscape around the dashboards and data available and derive an ideation of a SaaS based offering (ideally beyond africa)",HIGH,ENABLER,Ideation of a SaaS based offering,8,Jambu,CW 30,,ACCEPTED,,,,,,,https://docs.google.com/document/d/1RyiqGgToRtT46x_zXw1EuSevyOV-AK8l3Yc3BU3y-M8/edit,,,,,
154,CHRONIC CARE APP -Women's Health Category in Dynamics with Sub Categories,"As an Operations Manager, I need to derive and classify the Women's Health category along with its subcategories within Dynamics to be added in the CHRONIC CARE APP. ",HIGH,ENABLER,Women's health subscategories accepted and added in Dynamics,2,Clemence,CW 30,,ACCEPTED,,,,,,,https://docs.google.com/spreadsheets/d/1-WhNyenuQqevMjrxXJl86nXnRi4NaaKc5eeKQGrtNeY/edit?gid=1082201799#gid=1082201799,,,,,
155,"B2B SaaS - Rwanda Sanofi Pricing Data & Stock collection process developed for gathering price data on consumer cost and pharmacy/shop cost at district level (Sanofi SKUs, 1 other competitive SKU for each Sanofi SKU)","As an Operations Manager, I need to create a standardized operational process (SOP) to systematically collect AS-IS pricing and stock data through our agents, and establish contacts with pricing analysts in respective countries. This process will enable Kasha to provide transparent, real-life pricing data to enterprises like Sanofi, thereby monetizing this valuable service.
One way on HOW: Create an operational process to pull the AS-IS pricing data that leverages the agents existing (per week / months) and give incentives
Onw way on HOW: Get in contacts with the ""pricing analysts"" in the respetcive country
",HIGH,ENABLER,,2,Clemence,CW 30,,ACCEPTED,,,,,,,https://docs.google.com/document/d/1ZYfeH_iK-lPqwrGXKtwHdSetBOD5nvVTM_iUM32Ul1E/edit,,,,,
156,B2B SaaS - Rwanda Sanofi Pricing Data & Stock availability process implemented and fully operational on a regular cadence,"As an Operations Manager, I need to successfully roll out the newly developed Standard Operating Procedure (SOP) for collecting AS-IS pricing and Stock data. This rollout aims to ensure all field agents are fully trained, the data collection tools are operational, and that we have initiated contact with pricing analysts in respective countries to facilitate accurate and efficient data collection.",HIGH,ENABLER,"SOP documented, reviewed by team prior presented to busienss owner",8,Clemence,CW 31,,ACCEPTED,,,,,,,"https://ee.kobotoolbox.org/x/101Z9yzG
Onboarded Sales Manager, Operations Lead, Pharma Sales Representatives and 7 Kasha Agents. 

1 agent has already submitted data for 1 pharmacy",,,,,
157,"Kenya Lab & Allied Pricing Data process implemented and fully operational on a regular cadence.

Kenya Lab & Allied Stock Availability process implemented and fully operational on a regular cadence","Define the Process / SOP & Data Collection 
One way on HOW: Create an operational process to pull the AS-IS stock / available units data that leverages the agents existing (per week / months) and give incentives
Onw way on HOW: Get in contacts with the ""pricing analysts"" in the respetcive country for ""Lab & Allied""
Business Value: Kasha creates transaparency on the existing (real-life) stock untis  for each pharmacy to Enterprises like ""Lab & Allied"" Kasha monetizes this service",HIGH,ENABLER,"1) Test the process with Business Teams and Implement feedback.
Target: Atleast 2 Test Cases for the process
2) Business Team onboarded and Launch of  the process:
Target: Aleast 2 Managers , Business Owners and 10 agents trained and onboarded to the process",4,Clemence,Product Backlog,,DEFERRED,,,,,,,On hold ,,,,,
158,CHRONIC CARE APP - Define the SOP for uploading an App patch (incremental version of software) to the Google Play Store. Upload the latest App patch,"As an Operations Manager, I need to define a Standard Operating Procedure (SOP) for uploading an app patch (incremental software version) to the Google Play Store.",HIGH,FEATURE,DOCUMENT Including turn-around time & effort (baseline),2,Pamphile,CW 30,,ACCEPTED,,,,,,,uploaded in play console waiting for the review results from google: https://docs.google.com/document/d/1oOii9GsFt4dpIVkKXRzktRdzlrQuLP2PnQM9L4muMLY/edit?usp=sharing,,,,,
159,CHRONIC CARE APP - Release an App patch (incremental version of software) to the Google Play Store. ,I need to ensure that the newest app patch(Verison 1.0.13) is uploaded  to playstore a(=release to the App store for Google approval) so that is is available for customers in the Google Play Store on Thursday this week.,HIGH,FEATURE,WORKING SOFTWARE,2,Clemence,CW 36,,ACCEPTED,,,,,,,Uploaded 1.0.13  on Monday 2nd September 2024; and awaiting for apprpvoal ,,,,,
160,B2B SaaS - Scraping the data from kenya pharma website to get coordinates,"As a developer, I need to create a script to scrape data from the Kenya Pharma website to obtain the coordinates of pharmacies, ensuring we have accurate and comprehensive location data for integration into our B2B SaaS platform.   https://practice.pharmacyboardkenya.org/LicenseStatus?register=facilities&ftype=retail",HIGH,FEATURE,WORKING SOFTWARE,8,Kseniia,CW 29,,ACCEPTED,,,,,,,,,,,,
161,"CHRONIC CARE APP - Exisiting customer unable to login in the app, go straight to username / password reset (Front-End / APP)","As a user with an existing Kasha account (CMS vs. Dynamics), if I press the register button, I want the app to automatically proceed to the ""Forgot Password"" process, allowing me to reset my password and log in seamlessly.",HIGH,FEATURE,WORKING SOFTWARE,4,Pamphile,CW 29,,ACCEPTED,,,,,,,,,,,,
162,"CHRONIC CARE APP -  Exisiting customer unable to login in the app, go straight to username / password reset (Back-End / API)","As a user with an existing Kasha account (CMS vs. Dynamics), if I press the register button, I want the app to automatically proceed to the ""Forgot Password"" process, allowing me to reset my password and log in seamlessly.",HIGH,FEATURE,WORKING SOFTWARE,4,Kseniia,CW 29,,ACCEPTED,,,,,,,,,,,,
